"Aou","stateroute","occ","presence","ALPHA.CODE","latitude","longitude","sp_success","sp_fail","mat.mean","elev.mean","map.mean","ndvi.mean","bio.mean.bio1","bio.mean.bio2","bio.mean.bio3","bio.mean.bio4","bio.mean.bio5","bio.mean.bio6","bio.mean.bio7","bio.mean.bio8","bio.mean.bio9","bio.mean.bio10","bio.mean.bio11","bio.mean.bio12","bio.mean.bio13","bio.mean.bio14","bio.mean.bio15","bio.mean.bio16","bio.mean.bio17","bio.mean.bio18","bio.mean.bio19","predpr","predocc"
5830,3004,1,1,"LISP",64.2556227,-146.0769649,15,0,-37.1761904761905,425.257142857143,25.852380952381,0.854431986349528,-37.0504672897196,111.551401869159,22.5869158878505,13701.0261682243,210.069158878505,-272.94953271028,483.018691588785,135.168224299065,-110.252336448598,135.168224299065,-210.945794392523,310.854205607477,61.3327102803738,7.64859813084112,67.4242990654206,164.108411214953,29.2542056074766,164.108411214953,40.5943925233645,0.0883203836968567,0.0632353982652289
5830,3007,1,1,"LISP",62.7247807,-143.8893879,15,0,-47.5361111111111,1014.2,28.9638888888889,0.816411822419794,-48.5759368836292,122.609467455621,26.1341222879684,12141.4871794872,192.830374753452,-267.325443786982,460.155818540434,105.341222879684,-111.171597633136,105.341222879684,-200.785009861933,343.222879684418,65.8717948717949,11.043392504931,60.9526627218935,168.901380670611,40.1715976331361,168.901380670611,52.0986193293886,0.124942342342895,0.112420205410687
5830,3008,1,1,"LISP",63.6152141,-143.9862892,15,0,-51.6136363636364,776.969696969697,22.3308080808081,0.790084438160623,-52.4007633587786,130.017175572519,25.1202290076336,13558.4713740458,210.131679389313,-294.979007633588,505.110687022901,117.517175572519,-121.398854961832,117.517175572519,-224.524809160305,268.360687022901,57.2748091603053,7.0706106870229,71.7671755725191,145.961832061069,26.0152671755725,145.961832061069,34.7041984732824,0.100075445863663,0.0879680440508083
5830,3010,1,1,"LISP",63.0127307,-141.8052529,15,0,-59.1838235294118,658.352941176471,22.6102941176471,0.820814986963797,-59.0757281553398,126.33786407767,23.0368932038835,14988.559223301,206.446601941748,-331.2,537.646601941748,123.827184466019,-130.817475728155,123.827184466019,-255.452427184466,269.809708737864,65.1961165048544,5.47961165048544,82.7864077669903,157.083495145631,20.895145631068,157.083495145631,26.5592233009709,0.100182110766688,0.0903622702009031
5830,3011,0.4,1,"LISP",63.0531897,-146.0607299,6,9,-58.6328125,1054.5,21.5677083333333,0.800609231523382,-59.5728155339806,120.763106796117,25.2427184466019,12650.1184466019,185.143689320388,-284.44854368932,469.592233009709,101.4,-128.287378640777,101.4,-217.794174757282,257.693203883495,60.504854368932,4.55728155339806,83.5825242718447,154.955339805825,20.8466019417476,154.955339805825,29.1184466019417,0.128046020593378,0.121763359198734
5830,3021,1,1,"LISP",58.4423687,-134.7660128,15,0,24.9166666666667,529.62962962963,110.91975308642,0.630548786129459,23.4391534391534,76.1746031746032,28.6137566137566,6295.7671957672,160.738095238095,-100.775132275132,261.513227513227,43.2486772486772,52.9179894179894,105.063492063492,-55.478835978836,1335.15343915344,194.275132275132,64.4708994708995,33.2169312169312,489.582010582011,213.373015873016,293.275132275132,330.531746031746,0.0352139827465281,0.0372197930351488
5830,3041,1,1,"LISP",64.5464143,-146.9948586,15,0,-36.8257575757576,289.030303030303,27.4494949494949,0.870097723692506,-36.8144712430427,108.402597402597,21.5083487940631,14280.6975881262,210.456400742115,-283.155844155844,493.612244897959,140.849721706865,-94.7161410018553,140.849721706865,-221.016697588126,329.756957328386,57.4359925788497,8.79406307977736,54.9146567717996,154.510204081633,38.2764378478664,154.510204081633,57.3617810760668,0.082563124311798,0.0581106833037361
5830,3051,0.933333333333333,1,"LISP",61.0587623,-145.9169019,14,1,-18.8583333333333,868.733333333333,84.6222222222222,0.570244086756909,-22.71875,96.9375,28.85625,8350.525,152.564583333333,-177.91875,330.483333333333,49.4895833333333,-18.5854166666667,85.9270833333333,-124.891666666667,961.13125,120.822916666667,47.9375,28.6208333333333,333.297916666667,158.125,256.458333333333,231.629166666667,0.046210740069419,0.0625428160040905
5830,3117,0.933333333333333,1,"LISP",61.58697,-149.4276,14,1,0.0807291666666667,482.5,42.40625,0.822850190689441,0.842105263157895,92.0021052631579,27.2063157894737,8663.92842105263,176.837894736842,-155.341052631579,332.178947368421,99.1157894736842,-12.5347368421053,114.256842105263,-103.816842105263,503.690526315789,75.2842105263158,19.9031578947368,44.6189473684211,210.873684210526,67.9473684210526,179.987368421053,96.5621052631579,0.0763785429242002,0.0451973520378833
5830,3118,0.8,1,"LISP",60.5957398,-150.7868883,12,3,15.0862068965517,107.448275862069,46.3994252873563,0.789687519547049,15.7772397094431,88.1767554479419,28.0726392251816,7963.77481840194,173.692493946731,-134.953995157385,308.646489104116,73.2687651331719,11.1162227602906,117.990314769976,-83.6150121065375,563.200968523002,95.9878934624697,22.4745762711864,47.774818401937,246.949152542373,74.547215496368,150.317191283293,117.426150121065,0.0499270439798651,0.0261217764561836
5830,3119,1,1,"LISP",59.7967661,-151.7956533,15,0,19.9509803921569,195.352941176471,55.7303921568627,0.69502527035307,18.765625,80.4479166666667,30.0104166666667,6615.44791666667,159.104166666667,-104.041666666667,263.145833333333,63.5052083333333,48.359375,105.885416666667,-60.6979166666667,665.703125,94.1041666666667,30.5572916666667,36.7395833333333,253.96875,98.5104166666667,151.994791666667,164.703125,0.0395409514730174,0.0237706672136135
5830,3125,1,1,"LISP",59.4439512,-139.5646039,15,0,30.3541666666667,146.55,236.083333333333,0.677808389229366,29.8507462686567,79.2089552238806,31.2686567164179,6082.74129353234,155.950248756219,-93.5870646766169,249.537313432836,35.9452736318408,84.4179104477612,108.407960199005,-45.592039800995,2785.77611940298,402.174129353234,127.333333333333,32.8756218905473,1027.77114427861,457.686567164179,498.855721393035,707.059701492537,0.0191147207049079,0.0536498131700599
5830,3192,0.8,1,"LISP",58.6704647,-156.4585984,12,3,9.57738095238095,83.2857142857143,46.2767857142857,0.765151335478681,9.58086560364465,84.6605922551253,27.5945330296128,8062.68792710706,168.660592255125,-133.19589977221,301.856492027335,96.1184510250569,-58.4396355353075,114.004555808656,-90.9521640091116,561.587699316629,84.2232346241458,25.6036446469248,39.0728929384966,223.314350797267,87.1503416856492,186.822323462415,96.9931662870159,0.0460764362971346,0.0260523528484572
5830,3224,0.933333333333333,1,"LISP",56.4599307,-132.3798899,14,1,45.9647435897436,370.615384615385,169.592948717949,0.739609007298313,47.5341772151899,70.9670886075949,30.6253164556962,5446.08860759494,169.417721518987,-58.6354430379747,228.053164556962,41.7240506329114,90.926582278481,118.475949367089,-19.853164556962,2062.92911392405,319.124050632911,103.648101265823,34.6126582278481,761.440506329114,335.329113924051,376.351898734177,548.73164556962,0.0331780404228039,0.0433310610636722
5830,3318,0.666666666666667,1,"LISP",60.5259627,-150.5656383,10,5,13.5472222222222,226.066666666667,49.7694444444444,0.786592084665269,13.6067653276956,85.5475687103594,27.9196617336152,7750.74207188161,169.826638477801,-131.16067653277,300.987315010571,69.7970401691332,8.37209302325581,114,-81.9598308668076,597.807610993657,99.2727272727273,24.399577167019,46.4270613107822,256.985200845666,80.061310782241,153.824524312896,130.625792811839,0.0540175673138236,0.0301760987566052
5830,3319,1,1,"LISP",59.6464107,-151.560698,15,0,18.1594202898551,317.130434782609,61.445652173913,0.662997834083437,17.3758169934641,76.3856209150327,30.0228758169935,6292.05555555556,152.908496732026,-96.9967320261438,249.90522875817,54.6045751633987,44.124183006536,101.098039215686,-56.640522875817,740.62091503268,100.40522875817,35.9411764705882,34.4901960784314,272.990196078431,113.47385620915,163.349673202614,188.287581699346,0.0390132317025464,0.0262670987504091
