"Aou","stateroute","occ","presence","ALPHA.CODE","latitude","longitude","sp_success","sp_fail","mat.mean","elev.mean","map.mean","ndvi.mean","bio.mean.bio1","bio.mean.bio2","bio.mean.bio3","bio.mean.bio4","bio.mean.bio5","bio.mean.bio6","bio.mean.bio7","bio.mean.bio8","bio.mean.bio9","bio.mean.bio10","bio.mean.bio11","bio.mean.bio12","bio.mean.bio13","bio.mean.bio14","bio.mean.bio15","bio.mean.bio16","bio.mean.bio17","bio.mean.bio18","bio.mean.bio19","pred_glm_pr","pred_glm_occ","pred_gam_pr","pred_gam_occ","pred_rf_occ","pred_rf_pr","max_pred_pres"
5100,4002,1,1,"BRBL",49.87324,-111.4102,15,0,49.2101449275362,802.04347826087,28.3333333333333,0.635643810311552,49.0801104972376,137.317679558011,30.939226519337,10142.5082872928,269.127071823204,-167.803867403315,436.930939226519,159.773480662983,-10.1795580110497,175.270718232044,-85.0414364640884,339.828729281768,58.4088397790055,14.2872928176796,46.3453038674033,136.953038674033,47.8066298342541,135.033149171271,50.7900552486188,0.124650734440233,0.111664182458793,0.216069366540584,0.223652071852567,2.52218992248062,0.170540540540541,0.652127802371979
5100,4003,1,1,"BRBL",49.08995,-112.39699,15,0,49.768115942029,1144.5652173913,29.5326086956522,0.616066666666667,49.5870786516854,134.508426966292,33.0421348314607,9029.33146067416,257.797752808989,-143.39606741573,401.193820224719,141.188202247191,-54.3005617977528,164.693820224719,-66.997191011236,355.019662921348,71.6404494382023,10.0308988764045,63.7050561797753,165.525280898876,36.1601123595506,151.522471910112,36.1629213483146,0.161343460327281,0.151271146846896,0.123416718828275,0.102091299251849,1.59189686924494,0.0819366852886406,0.633771777153015
5100,4004,1,1,"BRBL",49.81509,-113.56982,15,0,40.96875,1102.41666666667,37.7465277777778,0.763902453829265,41.5939226519337,136.616022099448,33.9171270718232,8597.96132596685,244.403314917127,-153.35635359116,397.759668508287,130.049723756906,-7.8646408839779,149.906077348066,-69.7154696132597,450.580110497238,75.1961325966851,20.7044198895028,45.1491712707182,179.185082872928,64.2044198895028,170.732044198895,67.4972375690608,0.208783786122039,0.182928870382456,0.30254987641346,0.518726070366346,2.50898058252427,0.195948434622468,0.735036790370941
5100,4010,0.133333333333333,1,"BRBL",50.48053,-114.42456,1.99999999999999,13,14.1180555555556,1550.45833333333,46.09375,0.855072383098574,13.6103542234332,130.444141689373,33.2425068119891,8294.96457765668,208.010899182561,-178.068119891008,386.079019073569,84.2207084468665,-27.5940054495913,117.234332425068,-92.3160762942779,557.16621253406,86.0108991825613,27.732970027248,36.5694822888283,206.141689373297,93.2970027247956,195.675749318801,107.095367847411,0.183317264364351,0.148190019709803,0.16976090137597,0.0626197010384078,0.394726930320145,0.0261904761904759,0.643845736980438
5100,4022,1,1,"BRBL",52.02799,-114.47782,15,0,20.5724637681159,1033.91304347826,41.4202898550725,0.859591671820243,20.5755968169761,134.989389920424,32.6233421750663,9670.18037135278,220.657824933687,-187.254641909814,407.912466843501,133.941644562334,-44.5437665782493,138.429708222812,-108.981432360743,497.46949602122,89.2785145888594,17.0106100795756,61.1856763925729,235.777188328912,59.8435013262599,235.233421750663,62.8488063660477,0.188841040214025,0.170546343453064,0.12741540838192,0.059458374656896,1.03715986394558,0.046376811594203,0.548999071121216
5100,4028,0.6,1,"BRBL",53.33769,-112.78208,9,6,20.2534722222222,721.5,36.9756944444444,0.823620948872995,20.3061224489796,120.048469387755,27.4260204081633,11008.3571428571,227.354591836735,-201.854591836735,429.209183673469,152.168367346939,-44.3035714285714,152.168367346939,-128.30612244898,444.788265306122,85.0408163265306,15.2117346938776,67.0102040816327,231.609693877551,51.6913265306122,231.609693877551,57.3341836734694,0.0947333490200667,0.0886392079447138,0.0572948518207525,0.041644477482794,0.732209737827712,0.0397435897435898,0.436333417892456
5100,4040,0.866666666666667,1,"BRBL",54.12038,-114.71491,13,1.99999999999999,16.0729166666667,682.75,41.7951388888889,0.849309039076624,16.3383458646617,131.360902255639,29.203007518797,10696.5939849624,226.340852130326,-216.002506265664,442.34335839599,143.84962406015,-42.4360902255639,143.84962406015,-128.87969924812,501.674185463659,95.4260651629073,18.9874686716792,65.9724310776942,260.972431077694,60.6015037593985,260.972431077694,67.5914786967419,0.0852018951274921,0.068700626196476,0.0488495706615632,0.0238970666240114,0.467222222222217,0.0336158192090394,0.402680069208145
5100,4063,0.866666666666667,1,"BRBL",56.27611,-117.82119,13,1.99999999999999,8.18269230769231,644.538461538462,35.3429487179487,0.841968611324264,8.93111638954869,118.408551068884,25.667458432304,11581.541567696,225.78622327791,-226.275534441805,452.061757719715,145.422802850356,-57.3396674584323,145.422802850356,-147.681710213777,423.586698337292,69.1116389548694,17.4726840855107,49.5890736342043,191.800475059382,58.396674584323,191.800475059382,70.8859857482185,0.0625113210500524,0.0611000077819012,0.0205910774423507,0.0251386161339214,0.814673913043476,0.0547008547008547,0.319658368825912
5100,4105,0.133333333333333,1,"BRBL",49.0201,-114.04528,1.99999999999999,13,20.405303030303,1665.31818181818,53.9242424242424,0.837424023687098,21.2367688022284,131.696378830084,35.4512534818941,7730.9860724234,220.860724233983,-145.754874651811,366.615598885794,33.857938718663,42.9693593314763,120.980501392758,-76.2284122562674,642.676880222841,79.7075208913649,39.1114206128134,22.7855153203343,202.490250696379,133.236768802228,173.805013927577,159.601671309192,0.177264592214504,0.136249875785858,0.334096806062936,0.138001721670029,1.54915397631134,0.193783783783784,0.738438308238983
5100,4115,1,1,"BRBL",51.54794,-114.21268,15,0,23.1050724637681,1106.52173913043,38.5797101449275,0.848618245614035,22.7941176470588,132.072192513369,31.9572192513369,9498.59090909091,223.213903743316,-183.323529411765,406.53743315508,134.096256684492,-35.7914438502674,139.617647058824,-102.882352941176,465.48128342246,85.120320855615,16.0267379679144,58.4197860962567,215.614973262032,56.5454545454545,214.745989304813,60.3368983957219,0.196250769950424,0.180050708015971,0.1042444758046,0.0439670108564355,1.4211229946524,0.100777202072539,0.604496955871582
