"Aou","stateroute","occ","presence","latitude","longitude","mat.mean","elev.mean","map.mean","ndvi.mean","bio.mean.bio1","bio.mean.bio2","bio.mean.bio3","bio.mean.bio4","bio.mean.bio5","bio.mean.bio6","bio.mean.bio7","bio.mean.bio8","bio.mean.bio9","bio.mean.bio10","bio.mean.bio11","bio.mean.bio12","bio.mean.bio13","bio.mean.bio14","bio.mean.bio15","bio.mean.bio16","bio.mean.bio17","bio.mean.bio18","bio.mean.bio19","predpr","predocc"
2210,2156,0.0666666666666667,1,33.2905307,-86.3312989,163.348039215686,203.588235294118,119.705882352941,0.816990540540541,163.596428571429,136.582142857143,40.8321428571429,7179.62857142857,323.742857142857,-6.52857142857143,330.271428571429,83.65,216.310714285714,252.842857142857,67.6321428571429,1434.28571428571,168.196428571429,76.5,19.6107142857143,440.728571428571,276.575,334.292857142857,405.707142857143,1.00000000000001,-0.0197698862501112
2210,4002,0.533333333333333,1,49.87324,-111.4102,49.2101449275362,802.04347826087,28.3333333333333,0.635643810311552,49.0801104972376,137.317679558011,30.939226519337,10142.5082872928,269.127071823204,-167.803867403315,436.930939226519,159.773480662983,-10.1795580110497,175.270718232044,-85.0414364640884,339.828729281768,58.4088397790055,14.2872928176796,46.3453038674033,136.953038674033,47.8066298342541,135.033149171271,50.7900552486188,1,0.515841586458406
2210,4003,0.733333333333333,1,49.08995,-112.39699,49.768115942029,1144.5652173913,29.5326086956522,0.616066666666667,49.5870786516854,134.508426966292,33.0421348314607,9029.33146067416,257.797752808989,-143.39606741573,401.193820224719,141.188202247191,-54.3005617977528,164.693820224719,-66.997191011236,355.019662921348,71.6404494382023,10.0308988764045,63.7050561797753,165.525280898876,36.1601123595506,151.522471910112,36.1629213483146,1,0.505493410743631
2210,4004,0.466666666666667,1,49.81509,-113.56982,40.96875,1102.41666666667,37.7465277777778,0.763902453829265,41.5939226519337,136.616022099448,33.9171270718232,8597.96132596685,244.403314917127,-153.35635359116,397.759668508287,130.049723756906,-7.8646408839779,149.906077348066,-69.7154696132597,450.580110497238,75.1961325966851,20.7044198895028,45.1491712707182,179.185082872928,64.2044198895028,170.732044198895,67.4972375690608,1,0.502030754032541
2210,4022,0.266666666666667,1,52.02799,-114.47782,20.5724637681159,1033.91304347826,41.4202898550725,0.859591671820243,20.5755968169761,134.989389920424,32.6233421750663,9670.18037135278,220.657824933687,-187.254641909814,407.912466843501,133.941644562334,-44.5437665782493,138.429708222812,-108.981432360743,497.46949602122,89.2785145888594,17.0106100795756,61.1856763925729,235.777188328912,59.8435013262599,235.233421750663,62.8488063660477,1,0.513308396256347
2210,4028,1,1,53.33769,-112.78208,20.2534722222222,721.5,36.9756944444444,0.823620948872995,20.3061224489796,120.048469387755,27.4260204081633,11008.3571428571,227.354591836735,-201.854591836735,429.209183673469,152.168367346939,-44.3035714285714,152.168367346939,-128.30612244898,444.788265306122,85.0408163265306,15.2117346938776,67.0102040816327,231.609693877551,51.6913265306122,231.609693877551,57.3341836734694,1,0.526978006800623
2210,4040,0.333333333333333,1,54.12038,-114.71491,16.0729166666667,682.75,41.7951388888889,0.849309039076624,16.3383458646617,131.360902255639,29.203007518797,10696.5939849624,226.340852130326,-216.002506265664,442.34335839599,143.84962406015,-42.4360902255639,143.84962406015,-128.87969924812,501.674185463659,95.4260651629073,18.9874686716792,65.9724310776942,260.972431077694,60.6015037593985,260.972431077694,67.5914786967419,1,0.507586802559269
2210,4063,0.866666666666667,1,56.27611,-117.82119,8.18269230769231,644.538461538462,35.3429487179487,0.841968611324264,8.93111638954869,118.408551068884,25.667458432304,11581.541567696,225.78622327791,-226.275534441805,452.061757719715,145.422802850356,-57.3396674584323,145.422802850356,-147.681710213777,423.586698337292,69.1116389548694,17.4726840855107,49.5890736342043,191.800475059382,58.396674584323,191.800475059382,70.8859857482185,1,0.546398079399938
2210,4115,0.8,1,51.54794,-114.21268,23.1050724637681,1106.52173913043,38.5797101449275,0.848618245614035,22.7941176470588,132.072192513369,31.9572192513369,9498.59090909091,223.213903743316,-183.323529411765,406.53743315508,134.096256684492,-35.7914438502674,139.617647058824,-102.882352941176,465.48128342246,85.120320855615,16.0267379679144,58.4197860962567,215.614973262032,56.5454545454545,214.745989304813,60.3368983957219,1,0.525540438063029
2210,4136,0.533333333333333,1,54.18052,-110.30494,11.01,589.36,36.92,0.882955007235274,11.1582914572864,118.525125628141,25.0477386934673,11954.1055276382,229.645728643216,-231.025125628141,460.670854271357,152.977386934673,-128.540201005025,152.977386934673,-152.248743718593,443.246231155779,82.3442211055276,13.6683417085427,63.9547738693467,225.896984924623,53.0452261306533,225.896984924623,55.6909547738693,1,0.546606137913109
